root - INFO - GridSearch Tuner 3MM - 2023-08-02 20:46:44.436237
autotvm - DEBUG - waiting for device...
autotvm - DEBUG - device available
autotvm - INFO - Get devices for measurement successfully!
autotvm - DEBUG - No: 1	GFLOPS: 1.03/1.03	result: MeasureResult(costs=(46.521358669,), error_no=MeasureErrorNo.NO_ERROR, all_cost=93.78620862960815, timestamp=1691027304.867109)	[('tile_y', 1), ('tile_x', 1), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,0
autotvm - DEBUG - No: 80	GFLOPS: 1.02/1.10	result: MeasureResult(costs=(46.834739661,), error_no=MeasureErrorNo.NO_ERROR, all_cost=94.59460735321045, timestamp=1691034609.5713787)	[('tile_y', 1000), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,79
autotvm - DEBUG - No: 81	GFLOPS: 1.04/1.10	result: MeasureResult(costs=(45.948221094,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.89842796325684, timestamp=1691034702.2024724)	[('tile_y', 1), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,80
autotvm - DEBUG - No: 82	GFLOPS: 1.06/1.10	result: MeasureResult(costs=(45.13146605399999,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.5485486984253, timestamp=1691034794.4805145)	[('tile_y', 2), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,81
autotvm - DEBUG - No: 83	GFLOPS: 1.04/1.10	result: MeasureResult(costs=(46.368772276,), error_no=MeasureErrorNo.NO_ERROR, all_cost=93.49134421348572, timestamp=1691034887.7382703)	[('tile_y', 4), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,82
autotvm - DEBUG - No: 84	GFLOPS: 1.03/1.10	result: MeasureResult(costs=(46.541536933,), error_no=MeasureErrorNo.NO_ERROR, all_cost=94.17453789710999, timestamp=1691034981.5634007)	[('tile_y', 5), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,83
autotvm - DEBUG - No: 85	GFLOPS: 1.02/1.10	result: MeasureResult(costs=(47.067683458,), error_no=MeasureErrorNo.NO_ERROR, all_cost=94.84052753448486, timestamp=1691035076.1014318)	[('tile_y', 8), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,84
autotvm - DEBUG - No: 86	GFLOPS: 1.00/1.10	result: MeasureResult(costs=(48.226878975,), error_no=MeasureErrorNo.NO_ERROR, all_cost=97.34766221046448, timestamp=1691035173.1843712)	[('tile_y', 10), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,85
autotvm - DEBUG - No: 87	GFLOPS: 1.10/1.10	result: MeasureResult(costs=(43.74154982,), error_no=MeasureErrorNo.NO_ERROR, all_cost=91.20571160316467, timestamp=1691035264.0218592)	[('tile_y', 20), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,86
autotvm - DEBUG - No: 88	GFLOPS: 1.08/1.10	result: MeasureResult(costs=(44.277151676,), error_no=MeasureErrorNo.NO_ERROR, all_cost=89.93373799324036, timestamp=1691035353.5950317)	[('tile_y', 25), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,87
autotvm - DEBUG - No: 89	GFLOPS: 1.02/1.10	result: MeasureResult(costs=(46.910790891,), error_no=MeasureErrorNo.NO_ERROR, all_cost=94.8579478263855, timestamp=1691035448.090897)	[('tile_y', 40), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,88
autotvm - DEBUG - No: 90	GFLOPS: 1.10/1.10	result: MeasureResult(costs=(43.726378759,), error_no=MeasureErrorNo.NO_ERROR, all_cost=91.07057404518127, timestamp=1691035538.852298)	[('tile_y', 50), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,89
autotvm - DEBUG - No: 91	GFLOPS: 0.99/1.10	result: MeasureResult(costs=(48.395209298000005,), error_no=MeasureErrorNo.NO_ERROR, all_cost=97.75866746902466, timestamp=1691035636.234038)	[('tile_y', 100), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,90
autotvm - DEBUG - No: 92	GFLOPS: 1.03/1.10	result: MeasureResult(costs=(46.530717596,), error_no=MeasureErrorNo.NO_ERROR, all_cost=93.94410157203674, timestamp=1691035729.841729)	[('tile_y', 125), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,91
autotvm - DEBUG - No: 93	GFLOPS: 1.07/1.10	result: MeasureResult(costs=(44.701739483,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.72189497947693, timestamp=1691035822.200775)	[('tile_y', 200), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,92
autotvm - DEBUG - No: 94	GFLOPS: 1.08/1.10	result: MeasureResult(costs=(44.567044224,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.82201075553894, timestamp=1691035914.6510282)	[('tile_y', 250), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,93
autotvm - DEBUG - No: 95	GFLOPS: 1.10/1.10	result: MeasureResult(costs=(43.677114113,), error_no=MeasureErrorNo.NO_ERROR, all_cost=89.77469682693481, timestamp=1691036004.2834713)	[('tile_y', 500), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,94
autotvm - DEBUG - No: 96	GFLOPS: 1.08/1.10	result: MeasureResult(costs=(44.63084201,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.7461109161377, timestamp=1691036094.9528055)	[('tile_y', 1000), ('tile_x', 10), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,95
autotvm - DEBUG - No: 97	GFLOPS: 1.08/1.10	result: MeasureResult(costs=(44.614212079,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.29612183570862, timestamp=1691036185.058353)	[('tile_y', 1), ('tile_x', 16), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,96
autotvm - DEBUG - No: 98	GFLOPS: 1.09/1.10	result: MeasureResult(costs=(44.034385072999996,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.62039995193481, timestamp=1691036275.3518414)	[('tile_y', 2), ('tile_x', 16), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,97
autotvm - DEBUG - No: 99	GFLOPS: 1.07/1.10	result: MeasureResult(costs=(44.815923433,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.68841195106506, timestamp=1691036365.7069006)	[('tile_y', 4), ('tile_x', 16), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,98
autotvm - DEBUG - No: 100	GFLOPS: 1.09/1.10	result: MeasureResult(costs=(43.931310809,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.33652329444885, timestamp=1691036455.688981)	[('tile_y', 5), ('tile_x', 16), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,99
root - INFO - Elpased time = 9251.468347787857
autotvm - DEBUG - Finish loading 100 records
